HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
75,0,0,0,1,0,0,7.5,40,5,60,0.4,0.1,10,1.25,3.0616,0.30835,2.978,1.2166,0.871825,3.312,12.280275,1.4544,0.5765,34.22125,1.1344,8.358,2.46195,23.296,0.1334,4.4188,1.17645,1.681476754,0.981772705
75,0,1,0,0,0,0,2.5,5,40,0,0.5,0.1,8,7.5,9.5675,0.30835,6.7005,0.30415,5.23095,4.968,1.601775,0.7272,2.306,26.00815,2.5524,19.9,1.6413,30.576,0.0667,4.4188,3.52935,3.74606599,0.16926094
50,0,1,0,0,0,0,20,2.5,60,2.5,1,0.1,6,3.75,3.0616,0.6167,5.2115,2.889425,6.9746,1.104,39.51045,2.9088,0.28825,34.22125,0.2836,8.358,0.82065,23.296,0.03335,3.590275,1.17645,1.858125786,0.286298691
100,0,0,0,0,0,1,20,0,5,10,3,0.2,5,7.5,3.0616,1.8501,6.7005,0.456225,5.23095,3.312,21.890925,3.636,2.59425,84.8687,0.5672,3.582,0.82065,7.28,0.16675,3.590275,1.17645,3.152840078,0.402720082
150,0,0,0,1,0,0,5,5,10,2.5,3,0,3,6.25,3.0616,2.77515,3.7225,2.12905,2.615475,2.76,9.076725,2.9088,0.28825,84.8687,1.7016,1.194,8.2065,7.28,0.083375,4.694975,0.7843,2.808214903,0.42428646
50,1,0,0,0,0,0,5,10,10,40,0,0,2,3.75,9.5675,1.2334,0.7445,0.6083,3.4873,3.864,21.890925,2.5452,1.7295,34.22125,1.418,19.9,0.82065,4.368,0.03335,5.247325,2.3529,4.305351662,0.530204294
125,0,0,0,1,0,0,17.5,40,2.5,5,0.5,0,1,6.25,3.0616,3.0835,2.978,1.2166,2.615475,1.656,9.076725,1.4544,1.44125,113.61455,2.5524,2.786,3.2826,23.296,0.016675,3.590275,1.5686,3.292881503,0.560289211
175,1,0,0,0,0,0,2.5,5,60,2.5,0.5,0,3,5,4.01835,1.54175,3.7225,0.456225,0.871825,2.208,9.076725,2.9088,1.153,46.5409,0.5672,2.786,0.82065,30.576,0.016675,3.3141,0.7843,4.559347072,0.435042864
100,0,1,0,0,0,0,2.5,10,10,0,0.1,0.2,6,8.75,4.01835,2.15845,0.7445,1.52075,0.871825,2.208,9.076725,1.4544,2.306,26.00815,1.7016,11.144,0.82065,13.104,0.150075,3.3141,0.7843,7.278404815,1.129234693
75,0,1,0,0,0,0,2.5,40,20,5,4,0.2,3,10,2.2962,0.6167,3.7225,0.30415,2.615475,4.968,1.601775,0.7272,1.153,62.9671,1.418,14.726,0.82065,53.872,0.083375,0.276175,2.74505,4.174931435,0.070328613
75,1,0,0,0,0,0,15,20,10,10,0.5,0.1,3,3.75,4.01835,2.77515,2.978,2.12905,17.4365,2.208,9.076725,1.0908,1.44125,84.8687,1.1344,8.358,4.9239,4.368,0.083375,4.142625,2.74505,3.489925777,0.329578118
75,0,1,0,0,0,0,7.5,2.5,20,0,0.5,0,1,10,9.5675,1.8501,3.7225,0.30415,13.077375,2.76,16.551675,0.7272,2.8825,46.5409,0.2836,1.194,2.46195,7.28,0.016675,4.97115,3.1372,3.66776636,0.31500116
100,0,0,0,1,0,0,17.5,5,40,20,0.3,0.2,10,1.25,5.3578,0.30835,3.7225,0.152075,3.4873,1.656,9.076725,3.636,0.5765,46.5409,1.418,19.9,1.6413,53.872,0.083375,3.86645,0.39215,1.326686348,0.063194388
50,0,0,0,0,1,0,10,40,2.5,80,1,0.1,10,6.25,4.01835,0.6167,0.7445,0.152075,5.23095,0.552,12.280275,2.5452,0.5765,84.8687,2.836,8.358,2.46195,23.296,0.050025,3.3141,3.52935,2.8186906,0.500474905
125,0,0,0,1,0,0,2.5,5,20,20,2,0.1,0,2.5,4.01835,2.15845,0.7445,0.6083,5.23095,2.76,12.280275,0.3636,1.7295,26.00815,2.836,1.99,0.82065,7.28,0.0667,4.142625,3.1372,8.070744475,1.161871559
75,0,1,0,0,0,0,20,2.5,2.5,2.5,1,0.1,0,8.75,9.5675,1.8501,2.2335,0.6083,17.4365,3.864,2.669625,1.4544,1.44125,26.00815,0.8508,8.358,3.2826,7.28,0.116725,5.247325,1.96075,4.580970884,0.619995891
75,0,0,0,1,0,0,17.5,20,60,2.5,2,0.1,2,10,4.01835,1.2334,6.7005,0.152075,6.9746,4.416,5.33925,1.4544,0.5765,34.22125,1.7016,8.358,8.2065,7.28,0.16675,3.86645,2.3529,5.898607963,0.488206764
75,0,0,0,0,0,1,2.5,5,10,40,0,0,7,3.75,7.175625,0.92505,0.7445,0.456225,3.4873,4.968,21.890925,2.9088,2.59425,46.5409,1.1344,19.9,1.6413,13.104,0.083375,4.97115,2.74505,5.737109331,0.471054413
50,1,0,0,0,0,0,10,40,40,2.5,4,0.2,5,3.75,4.01835,1.54175,3.7225,0.152075,3.4873,4.416,1.601775,2.5452,0.5765,46.5409,0.2836,3.582,0.82065,72.8,0.116725,3.590275,1.96075,3.35351924,0.591643432
50,0,0,1,0,0,0,17.5,2.5,60,40,0.5,0,3,8.75,4.01835,2.15845,1.489,2.889425,9.590075,3.312,1.601775,3.636,1.153,84.8687,0.5672,8.358,5.74455,23.296,0.016675,4.694975,1.96075,5.2828552,0.177949754
200,0,0,1,0,0,0,17.5,2.5,5,20,2,0.1,1,10,3.0616,0.92505,4.467,0.152075,9.590075,1.104,29.365875,2.1816,0.28825,46.5409,1.7016,3.582,4.10325,30.576,0.083375,4.694975,1.96075,2.991478698,0.097792198
75,0,1,0,0,0,0,20,2.5,5,0,1,0.2,3,10,5.3578,2.77515,3.7225,1.2166,9.590075,0.552,12.280275,1.4544,2.01775,26.00815,0.5672,14.726,4.10325,23.296,0.150075,4.4188,1.17645,3.52176752,0.400549293
100,0,0,0,1,0,0,17.5,10,5,40,0.2,0.2,7,8.75,7.175625,1.2334,2.978,0.152075,5.23095,4.968,9.076725,1.0908,2.59425,26.00815,0.8508,0.796,0.82065,72.8,0.0667,4.97115,1.96075,2.730525016,0.185946845
50,0,0,0,0,1,0,12.5,0,20,40,1,0,4,10,2.2962,1.8501,5.2115,0.152075,5.23095,4.968,2.669625,2.1816,2.01775,84.8687,2.2688,11.144,0.82065,13.104,0.03335,1.933225,2.3529,8.345507675,0.391969673
75,0,1,0,0,0,0,17.5,0,5,5,0.2,0,1,10,5.3578,0.92505,4.467,2.12905,9.590075,3.312,1.601775,1.4544,2.59425,113.61455,1.1344,19.9,8.2065,30.576,0.050025,3.590275,0.7843,2.532816016,0.190014849
150,0,0,0,1,0,0,10,60,20,2.5,3,0,6,6.25,5.3578,2.4668,3.7225,0.30415,2.615475,4.968,1.601775,2.9088,1.44125,34.22125,0.5672,0.796,0.82065,23.296,0.0667,1.380875,3.52935,3.242583681,0.475047262
150,0,0,0,1,0,0,2.5,2.5,40,60,0.2,0.2,0,6.25,5.3578,1.2334,6.7005,0.91245,5.23095,1.104,16.551675,0.7272,2.01775,26.00815,1.7016,14.726,3.2826,23.296,0.083375,5.247325,1.17645,4.176469315,0.440404816
75,0,0,1,0,0,0,12.5,5,20,0,0.4,0,1,1.25,7.175625,0.30835,2.2335,0.91245,2.615475,0.552,16.551675,1.818,2.8825,34.22125,1.9852,14.726,1.6413,4.368,0.016675,3.590275,1.17645,1.225811655,0.271787904
50,0,0,0,0,0,1,5,60,10,2.5,0.3,0,5,10,3.0616,3.0835,5.2115,1.2166,17.4365,2.208,39.51045,2.5452,2.8825,26.00815,2.2688,8.358,6.5652,30.576,0.03335,3.3141,1.96075,4.565397891,0.28980172
50,0,1,0,0,0,0,15,20,60,5,0.3,0.2,5,10,7.175625,1.2334,4.467,0.456225,5.23095,4.968,1.601775,1.0908,1.44125,46.5409,0.5672,8.358,2.46195,72.8,0.016675,3.590275,2.3529,3.757549385,0.296884111
175,0,0,0,0,1,0,2.5,0,20,20,0.5,0.1,8,7.5,0.478375,1.8501,2.2335,0.91245,5.23095,2.208,21.890925,1.0908,2.01775,84.8687,1.418,4.776,6.5652,13.104,0.0667,4.694975,1.5686,10.97931989,3.412143676
75,0,0,0,0,1,0,12.5,10,5,2.5,0.5,0.1,7,6.25,2.2962,2.15845,5.956,2.889425,13.077375,1.104,2.669625,1.4544,1.7295,113.61455,2.5524,19.9,5.74455,13.104,0.116725,3.590275,1.5686,6.579413039,1.774829776
125,0,0,0,0,1,0,7.5,5,5,5,0,0,8,7.5,0.95675,2.4668,2.978,1.52075,17.4365,3.864,12.280275,2.9088,2.01775,113.61455,1.7016,11.144,5.74455,23.296,0.03335,0.828525,2.74505,8.20431063,1.640725434
125,0,0,0,1,0,0,7.5,0,40,5,0.3,0.1,9,3.75,0.95675,1.54175,1.489,0.456225,9.590075,0.552,1.601775,2.1816,2.01775,113.61455,2.836,8.358,8.2065,40.768,0.1334,4.4188,3.1372,8.651682952,2.156989265
175,0,0,0,0,1,0,2.5,10,40,20,0.2,0.4,6,8.75,3.0616,2.77515,2.2335,0.152075,6.9746,1.104,5.33925,3.636,1.44125,62.9671,2.5524,6.368,4.9239,40.768,0.0667,3.86645,2.74505,6.540693227,3.024045026
175,0,0,0,0,1,0,7.5,10,10,60,0.1,0,8,5,0.95675,2.77515,0.7445,0.91245,2.615475,1.656,1.601775,1.4544,2.59425,84.8687,0.8508,19.9,7.38585,53.872,0.16675,2.485575,0.7843,8.898379348,2.375942608
100,0,0,0,0,1,0,2.5,5,40,20,0.3,0,6,7.5,0.95675,1.54175,5.2115,0.6083,13.077375,1.656,1.601775,1.4544,0.5765,62.9671,1.9852,4.776,5.74455,30.576,0.03335,0.828525,1.5686,13.13250611,3.113943551
200,0,0,0,0,1,0,12.5,20,10,20,0.2,0.1,0,6.25,2.2962,2.15845,1.489,0.30415,5.23095,0.552,1.601775,1.4544,0.28825,84.8687,2.836,14.726,6.5652,23.296,0.016675,3.037925,1.5686,3.66800861,0.695103497
50,0,1,0,0,0,0,5,10,40,20,0.1,0.1,4,7.5,0.095675,2.77515,5.2115,2.12905,9.590075,2.76,2.669625,2.5452,1.153,84.8687,0.2836,14.726,8.2065,72.8,0.016675,2.76175,1.96075,3.932059395,0.308238528
200,0,0,0,1,0,0,5,0,2.5,10,0.5,0.1,5,8.75,3.0616,1.2334,5.2115,0.456225,9.590075,1.104,1.601775,1.818,2.59425,113.61455,0.8508,8.358,7.38585,13.104,0.116725,3.037925,2.3529,12.23537708,0.747374787
150,0,0,0,0,1,0,0,5,60,10,0.3,0.1,10,10,3.0616,3.0835,0.7445,0.91245,6.9746,1.656,2.669625,3.636,0.5765,62.9671,1.1344,4.776,8.2065,30.576,0.150075,1.380875,1.5686,1.893013448,0.199093844
100,0,0,0,0,1,0,10,40,40,20,0.5,0.1,10,6.25,5.3578,1.54175,0.7445,2.889425,13.077375,0.552,1.601775,1.4544,0.5765,46.5409,0.8508,19.9,5.74455,23.296,0.03335,2.485575,1.96075,16.02450471,0.544382065
200,0,1,0,0,0,0,2.5,20,20,20,0.1,0.4,9,7.5,0.95675,1.2334,3.7225,0.91245,6.9746,0.552,9.076725,3.2724,1.153,62.9671,2.2688,8.358,6.5652,23.296,0.016675,1.380875,1.96075,11.0884669,1.221865439
75,0,0,0,0,0,1,5,10,60,20,2,0.2,6,10,0.095675,1.54175,5.2115,1.2166,13.077375,0.552,1.601775,3.636,1.44125,84.8687,0.5672,2.786,6.5652,72.8,0.1334,5.247325,0.39215,2.158224774,0.147975661
200,0,0,0,0,0,1,5,20,10,20,0.2,0.1,9,1.25,0.287025,2.4668,6.7005,0.91245,9.590075,1.104,1.601775,3.2724,1.44125,84.8687,1.9852,14.726,0.82065,13.104,0.050025,4.97115,2.74505,10.3834701,0.691802074
150,0,0,0,0,1,0,7.5,0,60,80,0.1,0.2,7,7.5,5.3578,2.15845,0.7445,1.2166,0.871825,0.552,0.533925,2.5452,2.306,46.5409,1.9852,11.144,8.2065,23.296,0.03335,2.76175,2.3529,2.765760167,0.855263821
175,0,0,1,0,0,0,7.5,10,20,40,0.2,0.2,3,3.75,3.0616,3.0835,1.489,0.30415,17.4365,1.104,0.533925,3.636,2.01775,34.22125,0.8508,6.368,6.5652,40.768,0.083375,3.590275,1.96075,7.012600735,0.033595436
200,0,0,0,0,1,0,2.5,40,2.5,20,0.4,0.4,7,6.25,1.72215,2.15845,4.467,0.456225,6.9746,0.552,2.669625,2.1816,0.5765,84.8687,2.5524,0.796,6.5652,30.576,0.050025,2.76175,1.96075,7.032541931,1.819845706
125,0,0,0,0,1,0,12.5,2.5,2.5,0,0.4,0.2,6,7.5,1.72215,3.0835,2.978,0.6083,2.615475,4.416,1.601775,2.1816,0.28825,113.61455,0.5672,14.726,6.5652,72.8,0.016675,3.3141,1.96075,4.836055413,0.587714152
175,0,0,0,0,1,0,2.5,5,10,2.5,4,0,10,6.25,0.095675,2.4668,2.978,2.12905,17.4365,3.312,0.533925,0.7272,1.44125,113.61455,2.2688,11.144,6.5652,13.104,0.1334,1.380875,0.7843,2.794969276,0.436017013
75,0,0,0,0,1,0,7.5,2.5,2.5,20,0.3,0.2,7,3.75,3.0616,1.54175,5.2115,1.2166,3.4873,4.416,1.601775,2.5452,1.44125,84.8687,1.7016,14.726,1.6413,53.872,0.083375,4.694975,1.17645,11.16317835,0.854537995
175,0,0,0,0,1,0,7.5,0,5,40,0.5,0.4,3,5,0.287025,2.15845,6.7005,1.52075,6.9746,4.968,5.33925,1.4544,1.44125,26.00815,0.5672,19.9,4.9239,72.8,0.016675,1.380875,2.3529,3.723782095,0.818051109
100,1,0,0,0,0,0,2.5,0,60,5,0.2,0.4,4,6.25,5.3578,3.0835,1.489,0.456225,0.871825,1.656,1.601775,3.636,1.153,84.8687,2.836,6.368,6.5652,23.296,0.016675,5.247325,1.96075,3.184243078,1.663510815
150,0,0,0,0,1,0,17.5,2.5,10,20,1,0.1,5,8.75,0.478375,3.0835,2.978,0.6083,9.590075,4.416,9.076725,2.1816,0.5765,84.8687,0.5672,14.726,7.38585,53.872,0.03335,2.76175,1.5686,7.539595648,1.419181521
200,1,0,0,0,0,0,5,2.5,2.5,20,0.1,0.4,9,7.5,0.095675,1.2334,5.956,0.30415,2.615475,4.968,9.076725,3.636,0.86475,113.61455,0.2836,4.776,4.9239,13.104,0.03335,0.828525,2.3529,4.026990854,
150,0,0,0,0,1,0,5,10,40,40,0,0.1,6,5,4.01835,3.0835,5.2115,0.6083,1.74365,1.104,1.601775,1.818,2.01775,26.00815,0.5672,4.776,6.5652,7.28,0.016675,3.590275,1.17645,20.35880695,4.801113485
175,1,0,0,0,0,0,2.5,20,2.5,40,0.2,0,5,3.75,2.2962,1.8501,1.489,2.889425,17.4365,4.416,9.076725,3.2724,0.86475,84.8687,0.8508,8.358,4.9239,13.104,0.016675,3.86645,1.5686,6.062829556,0.299032468
150,0,1,0,0,0,0,10,5,40,40,0,0.2,4,5,0.287025,1.54175,5.2115,0.6083,17.4365,3.864,12.280275,2.9088,1.7295,84.8687,0.5672,6.368,4.9239,13.104,0.03335,3.86645,3.1372,7.599471325,0.813786103
75,0,0,0,0,1,0,12.5,5,10,40,0.5,0.1,10,3.75,2.2962,2.15845,1.489,1.52075,6.9746,4.416,0.533925,1.4544,2.8825,46.5409,0.2836,14.726,1.6413,13.104,0.03335,4.4188,2.74505,26.76357728,0.81169199
175,0,0,0,0,0,1,10,5,60,10,0.2,0.1,9,6.25,0.95675,1.54175,5.2115,0.152075,17.4365,1.104,1.601775,0.3636,2.306,113.61455,0.5672,3.582,0.82065,40.768,0.016675,3.037925,2.74505,8.194885572,1.123664963
50,0,0,1,0,0,0,5,5,40,80,0.4,0,9,8.75,7.175625,1.8501,1.489,0.30415,1.74365,2.208,2.669625,3.636,1.153,113.61455,0.2836,8.358,6.5652,23.296,0.150075,0.828525,1.96075,6.826663687,1.509226513
75,0,0,0,0,1,0,5,2.5,20,2.5,0.5,0.1,7,10,0.478375,1.8501,6.7005,0.152075,9.590075,1.104,1.601775,2.9088,2.8825,62.9671,0.8508,3.582,2.46195,30.576,0.16675,5.247325,3.1372,12.06261855,2.921549153
150,0,1,0,0,0,0,5,2.5,80,5,0,0.2,8,7.5,4.01835,1.54175,2.978,0.91245,9.590075,3.312,2.669625,3.636,2.8825,62.9671,2.2688,4.776,6.5652,30.576,0.10005,4.4188,2.74505,5.913964577,2.224941402
150,0,0,0,0,1,0,5,5,20,40,0,0.1,8,1.25,0.095675,2.15845,0.7445,0.6083,0.871825,4.416,12.280275,2.9088,1.153,113.61455,0.8508,8.358,4.9239,53.872,0.03335,5.247325,2.74505,3.928661555,0.543014086
150,0,0,0,0,0,1,5,10,10,40,1,0,6,7.5,4.01835,2.4668,2.2335,0.6083,9.590075,3.312,0.533925,1.818,0.5765,84.8687,1.1344,14.726,4.10325,23.296,0.083375,4.142625,1.96075,12.55301013,1.305232431
175,1,0,0,0,0,0,2.5,0,40,40,0.3,0.1,9,3.75,4.01835,2.15845,0.7445,0.6083,1.74365,0.552,1.601775,0.3636,0.5765,62.9671,0.5672,2.786,5.74455,30.576,0.16675,2.485575,0.39215,13.748626,0.628208695
50,0,0,0,0,1,0,2.5,10,2.5,40,0.3,0.2,1,6.25,1.72215,3.0835,5.2115,0.30415,0.871825,1.104,0.533925,2.5452,2.01775,113.61455,2.2688,19.9,3.2826,23.296,0.050025,3.3141,0.39215,9.339580191,1.596117855
50,0,0,0,0,1,0,5,5,2.5,80,0.5,0.4,6,10,0.287025,1.54175,3.7225,2.12905,9.590075,1.104,0.533925,2.5452,1.153,62.9671,1.9852,8.358,2.46195,30.576,0.03335,4.97115,1.5686,7.275469602,0.815981017
125,1,0,0,0,0,0,10,60,40,40,0,0.4,4,7.5,0.478375,2.15845,4.467,2.889425,0.871825,1.104,0.533925,2.1816,1.44125,62.9671,1.418,4.776,5.74455,23.296,0.03335,1.380875,1.5686,3.00731151,0.778158217
100,0,0,0,0,1,0,2.5,5,60,60,0.1,0,8,8.75,0.478375,2.15845,5.956,0.30415,6.9746,3.312,39.51045,2.9088,1.44125,84.8687,0.2836,6.368,3.2826,13.104,0.1334,0.276175,2.74505,5.881504874,
200,0,0,0,0,1,0,20,0,5,10,0,0.2,9,8.75,0.287025,1.2334,6.7005,0.30415,6.9746,1.104,0.533925,2.1816,0.86475,113.61455,0.5672,6.368,4.9239,30.576,0.16675,4.4188,0.39215,3.082964813,
150,0,0,0,0,1,0,2.5,5,10,20,0.3,0.1,9,3.75,0.287025,1.2334,3.7225,0.6083,2.615475,1.104,0.533925,0.3636,1.7295,84.8687,2.5524,0.398,5.74455,72.8,0.03335,0.276175,0.39215,2.947573207,0.158454572
150,0,0,0,0,1,0,2.5,5,10,20,0.5,0.4,1,6.25,0.287025,3.0835,5.956,0.91245,2.615475,4.968,5.33925,2.5452,1.153,62.9671,1.418,14.726,4.9239,72.8,0.16675,4.4188,2.74505,7.36134113,0.743537878
50,0,1,0,0,0,0,5,20,20,2.5,3,0.1,8,8.75,0.478375,2.77515,4.467,0.91245,3.4873,3.312,0.533925,3.636,0.86475,84.8687,1.9852,8.358,4.9239,30.576,0.03335,4.97115,2.74505,11.01092939,1.15211396
175,0,0,0,0,1,0,5,2.5,80,10,0.1,0,4,10,0.95675,1.54175,4.467,0.91245,3.4873,4.416,9.076725,2.9088,1.153,34.22125,1.9852,4.776,6.5652,53.872,0.116725,3.037925,1.96075,8.112378418,
125,0,0,0,0,0,1,0,40,10,10,0,0.1,10,5,1.72215,3.0835,0.7445,1.52075,17.4365,1.104,0.533925,1.4544,0.28825,113.61455,0.8508,3.582,8.2065,23.296,0.116725,0.828525,2.3529,1.030990055,0.14071083
50,0,0,1,0,0,0,7.5,2.5,80,40,0.5,0.4,3,3.75,0.95675,2.15845,5.956,2.12905,13.077375,1.104,2.669625,3.636,1.44125,84.8687,2.5524,1.99,7.38585,30.576,0.03335,2.485575,2.74505,4.035954749,0.641298331
75,0,0,0,0,1,0,2.5,0,80,80,2,0.1,6,8.75,1.72215,1.54175,2.2335,0.456225,5.23095,1.104,0.533925,2.1816,1.44125,34.22125,0.5672,6.368,6.5652,13.104,0.03335,4.694975,0.7843,2.879350328,0.150234984
200,0,0,0,0,1,0,5,10,2.5,20,0.5,0,2,10,3.0616,1.54175,5.2115,1.52075,0.871825,4.968,1.601775,2.9088,2.01775,84.8687,1.418,3.582,1.6413,13.104,0.150075,0.828525,1.5686,8.398005858,1.811912608
175,0,0,0,0,0,1,0,0,10,60,0.2,0,3,10,4.01835,2.77515,3.7225,0.91245,5.23095,1.656,1.601775,2.5452,1.7295,113.61455,1.7016,6.368,6.5652,13.104,0.03335,1.933225,1.5686,3.734146039,0.689513282
50,0,0,0,0,1,0,5,60,10,5,0.3,0.4,5,8.75,3.0616,2.15845,0.7445,0.91245,13.077375,4.416,1.601775,1.0908,0.5765,84.8687,1.7016,1.592,5.74455,23.296,0.116725,4.694975,1.5686,8.832147592,2.932682872
100,1,0,0,0,0,0,7.5,0,5,0,1,0.4,7,6.25,0.95675,2.4668,3.7225,0.456225,3.4873,0.552,2.669625,1.818,1.7295,84.8687,2.5524,19.9,8.2065,40.768,0.016675,4.97115,1.5686,5.050106913,0.710440676
75,0,0,0,1,0,0,5,2.5,40,80,0.4,0,4,8.75,4.01835,2.15845,0.7445,0.152075,9.590075,4.416,2.669625,2.9088,2.01775,113.61455,1.9852,3.582,7.38585,72.8,0.03335,1.380875,0.7843,5.952003541,0.733635084
75,0,0,1,0,0,0,5,5,40,5,0.1,0.2,9,7.5,0.287025,1.54175,3.7225,1.52075,9.590075,1.104,2.669625,2.5452,2.59425,34.22125,0.8508,19.9,4.9239,72.8,0.10005,4.97115,3.1372,5.738143173,0.284324025
50,0,0,0,0,0,1,12.5,40,40,60,0.4,0.1,8,10,0.478375,1.2334,2.978,0.152075,0.871825,0.552,1.601775,3.2724,0.28825,84.8687,2.2688,14.726,3.2826,53.872,0.03335,5.247325,2.3529,3.172461947,
200,0,1,0,0,0,0,5,10,10,5,3,0.1,6,10,2.2962,2.15845,5.956,2.12905,5.23095,4.416,2.669625,3.636,1.7295,46.5409,2.836,4.776,6.5652,30.576,0.03335,4.97115,1.96075,12.01193212,0.79382181
100,0,0,0,0,1,0,7.5,10,40,80,0,0.1,8,7.5,1.72215,2.77515,2.2335,2.12905,0.871825,3.864,12.280275,0.3636,0.86475,113.61455,0.5672,11.144,7.38585,7.28,0.0667,2.76175,2.3529,3.361733635,2.015603452
150,0,0,0,0,0,1,2.5,2.5,20,20,0.1,0,10,8.75,5.3578,1.54175,2.2335,0.152075,2.615475,2.76,2.669625,3.2724,2.59425,62.9671,2.5524,4.776,8.2065,30.576,0.083375,2.76175,0.39215,13.33485254,3.259297384
75,0,0,0,0,1,0,5,10,40,40,5,0,5,3.75,0.095675,2.15845,5.956,2.889425,13.077375,2.76,0.533925,0.7272,2.01775,62.9671,1.9852,3.582,7.38585,53.872,0.150075,5.247325,1.17645,2.278328883,0.288492227
175,1,0,0,0,0,0,15,0,40,5,0.5,0.4,7,8.75,1.72215,1.8501,2.978,0.30415,3.4873,0.552,16.551675,1.4544,1.153,84.8687,0.5672,8.358,6.5652,23.296,0.1334,0.276175,1.96075,5.631219699,1.162461831
175,0,0,0,0,1,0,0,0,40,5,0.5,0.2,4,10,0.095675,1.8501,0.7445,0.91245,9.590075,4.416,2.669625,0.3636,1.44125,62.9671,1.418,1.99,4.9239,23.296,0.016675,3.3141,3.52935,1.52394459,0.129539111
75,0,0,0,0,1,0,15,10,5,60,1,0.1,7,10,0.95675,1.8501,2.978,0.30415,0.871825,3.312,0.533925,0.3636,2.306,62.9671,2.836,11.144,6.5652,23.296,0.1334,4.97115,0.7843,11.14132878,1.649396723
150,0,0,1,0,0,0,2.5,2.5,10,40,0.4,0.2,6,6.25,0.095675,2.15845,2.2335,2.889425,17.4365,3.312,0.533925,2.1816,2.8825,113.61455,2.2688,6.368,3.2826,72.8,0.016675,1.380875,1.5686,2.729797947,1.265042455
200,0,0,0,0,1,0,0,0,60,20,0.2,0.1,10,8.75,0.478375,1.2334,1.489,0.6083,9.590075,4.968,2.669625,0.3636,1.44125,62.9671,1.1344,6.368,8.2065,72.8,0.10005,3.3141,3.52935,1.790913155,0.250411832
75,1,0,0,0,0,0,5,2.5,80,5,0.5,0.2,10,8.75,4.01835,1.8501,4.467,2.12905,5.23095,1.656,1.601775,1.4544,0.28825,84.8687,1.1344,11.144,8.2065,23.296,0.116725,3.590275,3.1372,3.897566819,0.723580965
175,1,0,0,0,0,0,10,20,5,40,0.5,0,4,6.25,0.478375,1.8501,5.956,0.91245,17.4365,3.864,9.076725,2.1816,1.7295,84.8687,0.5672,4.776,7.38585,23.296,0.150075,0.276175,1.96075,3.10989538,0.491639154
200,0,0,0,0,1,0,7.5,20,60,5,0.2,0.4,3,7.5,1.72215,2.15845,4.467,0.6083,9.590075,1.104,5.33925,3.2724,1.153,34.22125,1.7016,3.582,6.5652,30.576,0.0667,4.97115,1.5686,6.434257817,2.150999587
150,0,0,1,0,0,0,2.5,0,20,40,0.3,0.4,5,6.25,0.95675,2.15845,5.956,0.30415,0.871825,1.656,1.601775,1.818,2.59425,46.5409,1.9852,8.358,8.2065,72.8,0.1334,3.590275,3.1372,6.703972858,0.922642738
150,0,0,1,0,0,0,2.5,10,40,20,0.4,0.4,9,3.75,0.287025,2.15845,4.467,0.6083,1.74365,4.416,16.551675,3.2724,2.8825,26.00815,0.5672,6.368,4.9239,53.872,0.083375,3.037925,2.74505,10.37306786,0.09499859
50,0,0,0,0,1,0,7.5,0,5,20,0.3,0.4,2,6.25,3.0616,0.92505,0.7445,0.152075,1.74365,3.864,0.533925,1.0908,0.86475,84.8687,2.836,14.726,7.38585,40.768,0.016675,0.828525,1.5686,3.804198435,0.990347282
50,0,0,0,0,1,0,2.5,5,20,20,0.2,0.2,6,6.25,3.0616,0.92505,5.2115,1.52075,17.4365,4.968,5.33925,2.9088,1.153,113.61455,2.836,2.786,5.74455,53.872,0.050025,4.142625,2.74505,8.224385981,1.418536654
175,0,0,0,0,1,0,12.5,10,20,40,4,0.2,3,3.75,0.478375,3.0835,4.467,0.456225,0.871825,3.864,1.601775,2.1816,0.86475,113.61455,1.418,1.99,6.5652,13.104,0.016675,4.97115,1.17645,3.078397107,0.86712288
75,0,1,0,0,0,0,10,40,5,40,0.3,0.1,10,6.25,4.01835,1.8501,2.978,1.2166,13.077375,0.552,2.669625,2.1816,1.153,62.9671,2.836,6.368,1.6413,40.768,0.1334,3.037925,1.96075,7.928103046,1.093483458
75,0,0,0,0,1,0,10,20,5,40,0.3,0.1,3,8.75,3.0616,1.2334,5.2115,1.52075,13.077375,1.656,0.533925,1.0908,2.01775,84.8687,1.7016,14.726,3.2826,30.576,0.0667,4.97115,2.3529,11.79665225,0.927951314
175,0,0,0,0,1,0,17.5,5,10,60,0.2,0.1,7,8.75,3.0616,1.54175,2.2335,0.6083,5.23095,1.104,1.601775,0.3636,2.306,34.22125,0.2836,3.582,5.74455,40.768,0.050025,5.247325,1.96075,15.02948518,2.788618051
175,0,1,0,0,0,0,0,40,40,40,0.2,0.4,8,8.75,0.95675,2.77515,3.7225,0.6083,3.4873,0.552,2.669625,1.4544,2.01775,113.61455,0.8508,1.194,2.46195,23.296,0.116725,1.380875,1.96075,1.103830133,0.122346505
100,0,1,0,0,0,0,5,10,60,60,0.4,0.1,7,8.75,0.95675,3.0835,4.467,1.2166,6.9746,1.104,0.533925,0.3636,2.306,26.00815,2.836,6.368,8.2065,53.872,0.016675,4.142625,1.5686,13.96424585,0.1089963
